1.4861e-04	6.0058e-04	-1.8181e-03	4.2977e-03	3.0733e-03	5.2966e-03	1.5622e-03	-8.6077e-04	-3.0825e-03	1.7499e-03	2.2626e-04	-2.8985e-03	2.7961e-03	-9.3800e-05	2.3614e-03	0.0000e+00	-1.5309e-03	-1.7799e-03	-6.7351e-04	3.1455e-03	2.2628e-03	2.5812e-03	5.8675e-03	1.4386e-03	-1.9736e-03	
-4.4523e-03	-6.6190e-05	2.1100e-03	1.3267e-03	1.5068e-03	-1.9709e-03	6.5188e-05	1.4579e-03	9.5253e-04	3.1554e-03	-3.6817e-03	2.5183e-03	1.4150e-04	1.1414e-03	2.9377e-03	-1.5309e-03	0.0000e+00	-2.0329e-03	1.1646e-03	-1.4317e-03	-1.9948e-03	-7.3529e-04	-2.0870e-03	-2.4118e-03	2.3961e-03	
1.8022e-03	1.3311e-03	7.2418e-04	-7.3208e-04	2.1410e-03	-2.7576e-03	-1.7820e-03	-2.3426e-03	-1.1321e-03	-8.5629e-04	-2.8902e-04	-5.2309e-04	-3.2274e-03	-4.2565e-03	-3.6795e-03	-1.7799e-03	-2.0329e-03	0.0000e+00	-1.8166e-03	1.1305e-04	1.5359e-03	-6.3236e-03	-1.8187e-04	1.3652e-04	-1.1468e-03	
1.6170e-03	-8.9034e-04	6.6294e-03	-4.4055e-03	1.3228e-03	-1.5342e-03	1.9485e-03	9.9249e-05	-1.0926e-03	3.3796e-03	2.7017e-03	-2.6141e-03	-3.3096e-03	-2.2775e-03	-2.7448e-03	-6.7351e-04	1.1646e-03	-1.8166e-03	0.0000e+00	2.0145e-04	-5.1105e-03	5.1065e-03	7.4389e-06	-3.2545e-03	-8.0965e-04	
-8.3179e-04	-9.3009e-05	-7.3619e-04	-1.1446e-03	-8.7962e-04	-3.4503e-04	-1.4165e-03	-3.1016e-04	9.2984e-04	-3.3616e-03	-2.9672e-03	1.4760e-03	-1.4718e-03	8.5438e-04	1.4511e-03	3.1455e-03	-1.4317e-03	1.1305e-04	2.0145e-04	0.0000e+00	-1.9246e-03	-4.8260e-04	2.0343e-03	-2.5501e-03	1.4108e-03	
-5.5773e-04	-2.3931e-03	2.3746e-03	-6.6399e-04	1.1502e-03	-3.0073e-03	3.7893e-03	-4.5591e-03	-3.5375e-05	1.0585e-03	-4.1260e-03	1.4580e-04	-2.7275e-03	-3.9261e-03	-2.9213e-03	2.2628e-03	-1.9948e-03	1.5359e-03	-5.1105e-03	-1.9246e-03	0.0000e+00	2.1135e-04	-1.1220e-03	2.2660e-03	1.3008e-03	
-6.1249e-04	2.9256e-03	4.5180e-03	-4.4090e-04	2.4904e-03	-1.4285e-03	8.0534e-04	9.1652e-03	3.7786e-03	-1.5270e-04	-1.4850e-03	-6.5724e-03	2.2942e-03	2.5477e-03	-1.2981e-03	2.5812e-03	-7.3529e-04	-6.3236e-03	5.1065e-03	-4.8260e-04	2.1135e-04	0.0000e+00	2.1839e-03	2.5723e-03	1.3110e-03	
1.6500e-03	-6.9580e-03	-1.7890e-03	2.8964e-03	-7.7964e-04	-2.3053e-04	1.2902e-03	7.0161e-03	2.8145e-04	3.2442e-03	-2.0696e-03	-2.8892e-03	2.0849e-03	3.5717e-03	3.5673e-03	5.8675e-03	-2.0870e-03	-1.8187e-04	7.4389e-06	2.0343e-03	-1.1220e-03	2.1839e-03	0.0000e+00	-3.2419e-03	9.3259e-04	
1.6699e-04	2.0361e-03	-5.6690e-03	-1.3737e-03	1.3825e-03	1.6569e-04	-2.3986e-03	1.4819e-03	2.1569e-03	-2.7441e-03	6.4815e-04	6.9501e-04	9.4613e-04	-3.6616e-03	9.8595e-04	1.4386e-03	-2.4118e-03	1.3652e-04	-3.2545e-03	-2.5501e-03	2.2660e-03	2.5723e-03	-3.2419e-03	0.0000e+00	-1.9188e-03	
5.9951e-03	-1.9392e-03	6.4828e-04	1.3859e-03	4.1953e-03	7.2525e-04	-1.9400e-03	2.7831e-03	2.9852e-03	-9.3775e-03	4.3933e-03	-8.7373e-04	-2.9017e-03	-1.8667e-03	-3.4595e-03	-1.9736e-03	2.3961e-03	-1.1468e-03	-8.0965e-04	1.4108e-03	1.3008e-03	1.3110e-03	9.3259e-04	-1.9188e-03	0.0000e+00		
